Event,RunTime,ADC,SiPM,DownTime,Temp
1191,1187330,103,22.23,224662,25.3
1192,1188550,57,16.93,224850,25.09
1193,1191871,110,22.78,225404,26.05
1194,1194512,217,37.04,225958,25.73
1195,1195404,67,18.51,226147,25.2
1196,1195807,89,21.05,226152,25.84
1197,1196730,81,20.25,226340,25.41
1198,1196952,89,21.05,226345,25.63
1199,1198334,184,31.36,226716,25.73
1200,1198899,181,30.87,226721,25.73
1201,1199219,71,19.06,226910,25.73
1202,1201407,205,34.91,227281,24.98
1203,1201517,408,90.57,227286,25.2
1204,1201648,96,21.67,227291,25.63
1205,1205703,120,23.58,228032,25.09
1206,1206781,304,53.73,228221,25.3
1207,1207875,405,89.57,228410,25.41
1208,1208252,176,30.09,228600,25.95
1209,1208395,313,56.02,228605,25.2
1210,1210730,167,28.76,228978,25.84
1211,1211946,440,109.25,229166,25.52
1212,1212331,78,19.92,229357,25.63
1213,1212751,51,15.86,229362,25.63
1214,1213324,135,24.92,229550,25.3
1215,1215438,92,21.32,229921,26.16
1216,1218754,108,22.63,230475,25.84
1217,1220279,56,16.76,230847,25.3
1218,1221306,415,95.0,231035,25.63
1219,1221855,243,41.74,231040,25.3
1220,1223391,156,27.28,231413,25.73
1221,1223588,82,20.36,231418,26.05
1222,1226415,444,109.09,231974,25.2
1223,1226772,378,77.13,231979,25.52
1224,1226785,63,17.91,231984,25.73
1225,1227935,307,54.48,232172,25.84
1226,1228892,137,25.12,232361,25.3
1227,1228912,127,24.18,232366,26.05
1228,1228944,305,53.88,232371,25.84
1229,1229476,313,56.02,232560,25.73
1230,1231524,472,125.87,232933,25.52
1231,1232385,185,31.51,233124,25.52
1232,1232767,67,18.51,233129,25.52
1233,1232983,134,24.82,233134,26.05
1234,1233343,70,18.93,233323,25.63
1235,1233533,433,104.37,233328,25.3
1236,1234001,78,19.92,233333,25.52
1237,1235472,159,27.66,233707,25.3
1238,1237451,138,25.22,234078,25.63
1239,1237783,243,41.74,234083,25.09
1240,1239389,51,15.86,234456,26.05
1241,1241493,50,15.67,234827,25.73
1242,1242961,280,48.67,235015,25.3
1243,1243261,287,50.23,235204,25.63
1244,1243439,53,16.22,235209,25.84
1245,1243737,423,97.36,235214,26.05
1246,1245517,348,65.64,235589,25.52
1247,1245974,57,16.93,235594,25.52
1248,1246377,56,16.76,235782,25.73
1249,1248718,236,40.44,236153,25.3
1250,1249982,398,85.63,236342,26.16
1251,1251350,99,21.91,236717,25.09
1252,1251798,204,34.73,236722,25.84
1253,1253209,99,21.91,237095,25.52
1254,1255815,70,18.93,237468,26.16
1255,1256486,61,17.6,237656,25.3
1256,1257559,199,33.86,237844,25.3
1257,1257723,76,19.69,237849,25.84
1258,1258396,504,143.61,238037,25.41
1259,1259428,83,20.46,238229,26.05
1260,1259608,56,16.76,238234,25.52
1261,1260510,135,24.92,238422,25.52
1262,1260541,319,57.64,238427,25.3
1263,1261512,88,20.96,238616,25.73
1264,1261847,639,249.88,238621,24.87
1265,1262350,78,19.92,238813,25.84
1266,1262909,459,117.54,238818,25.73
1267,1266427,396,85.28,239567,25.3
1268,1267595,319,57.64,239757,25.2
1269,1268456,270,46.71,239946,25.2
1270,1271298,67,18.51,240503,25.2
1271,1272658,271,46.93,240691,25.84
1272,1274243,54,16.41,241064,25.84
1273,1274412,312,55.68,241069,25.3
1274,1276388,331,60.51,241442,26.05
1275,1276777,81,20.25,241447,25.09
1276,1278572,108,22.63,241818,25.63
1277,1278953,472,125.87,241823,24.66
1278,1279498,384,80.08,242014,25.41
1279,1279640,71,19.06,242019,25.3
1280,1281392,261,45.09,242390,25.84
1281,1281923,60,17.43,242395,25.52
1282,1282381,211,35.96,242583,25.84
1283,1282706,126,24.09,242588,25.63
1284,1283253,273,47.25,242776,25.2
1285,1283619,91,21.23,242781,25.84
1286,1283667,334,61.44,242786,25.73
1287,1284887,287,50.23,242976,24.77
1288,1286602,319,57.64,243349,25.52
1289,1287692,121,23.66,243538,26.05
1290,1287806,137,25.12,243543,25.2
1291,1290693,255,43.96,244098,26.05
1292,1291578,472,125.87,244287,24.87
1293,1294703,96,21.67,244850,25.63
1294,1294954,79,20.03,244855,25.63
1295,1295356,92,21.32,245043,25.52
1296,1295373,275,47.73,245048,24.98
1297,1295417,63,17.91,245053,25.63
1298,1295805,159,27.66,245058,25.63
1299,1295872,282,49.11,245063,26.05
1300,1296454,280,48.67,245252,25.3
1301,1296875,280,48.67,245257,25.09
1302,1298407,290,50.82,245630,25.84
1303,1299831,120,23.58,245819,25.2
1304,1300409,339,62.98,246007,25.95
1305,1300505,255,43.96,246012,25.3
1306,1300518,68,18.65,246017,25.3
1307,1302291,89,21.05,246388,26.16
1308,1304332,207,35.26,246759,25.84
1309,1305685,497,142.37,246948,25.84
1310,1306206,387,81.05,247140,24.98
1311,1306701,344,64.67,247145,25.95
1312,1307665,371,73.82,247334,24.98
1313,1308341,242,41.58,247524,25.09
1314,1309608,67,18.51,247713,25.84
1315,1310224,77,19.81,247901,25.95
1316,1311431,240,41.21,248089,25.73
1317,1313510,67,18.51,248462,26.05
1318,1321807,83,20.46,249931,25.2
1319,1325865,240,41.21,250668,25.2
1320,1326335,126,24.09,250857,25.63
1321,1327300,60,17.43,251045,25.84
1322,1328583,248,42.69,251233,25.41
1323,1330304,304,53.73,251606,25.2
1324,1330401,377,76.28,251611,25.09
1325,1330657,67,18.51,251616,25.63
1326,1331388,81,20.25,251804,25.3
1327,1333602,335,61.77,252175,25.84
1328,1335475,133,24.73,252549,25.41
1329,1335675,339,62.98,252554,25.41
1330,1335693,348,65.64,252559,25.52
1331,1335954,590,200.72,252564,25.3
1332,1342401,67,18.51,253878,25.52
1333,1342526,280,48.67,253883,25.09
1334,1348708,143,25.74,254992,25.3
1335,1349245,71,19.06,255180,25.52
1336,1350543,121,23.66,255368,25.73
1337,1350632,472,125.87,255373,25.2
1338,1351616,483,132.6,255564,25.2
1339,1355244,280,48.67,256315,25.52
1340,1356353,262,45.24,256504,25.63
1341,1357667,461,121.42,256693,25.09
1342,1358831,191,32.51,256884,25.52
1343,1359537,135,24.92,257073,25.2
1344,1359668,63,17.91,257078,25.73
1345,1361668,307,54.48,257449,25.2
1346,1362213,327,59.28,257638,25.73
1347,1363278,287,50.23,257827,25.63
1348,1364405,412,92.93,258016,25.41
1349,1364682,57,16.93,258021,25.2
1350,1365318,181,30.87,258209,25.52
1351,1365535,53,16.22,258214,25.2
1352,1365829,67,18.51,258219,25.41
1353,1366493,309,55.01,258407,25.73
1354,1366731,255,43.96,258412,25.63
1355,1366908,205,34.91,258417,25.84
1356,1367934,173,29.64,258606,25.3
1357,1368456,207,35.26,258795,25.63
1358,1368542,327,59.28,258800,25.73
1359,1368915,90,21.14,258805,25.52
1360,1369378,432,101.61,258993,25.63
1361,1369766,429,103.64,258998,26.05
1362,1370600,275,47.73,259189,26.05
1363,1371333,455,117.03,259378,25.2
1364,1373735,71,19.06,259755,25.63
1365,1374687,133,24.73,259943,25.84
1366,1374765,254,43.77,259948,25.63
1367,1375958,51,15.86,260137,25.63
1368,1379748,319,57.64,260874,25.09
1369,1380938,344,64.67,261063,25.09
1370,1381286,78,19.92,261253,25.52
1371,1381647,71,19.06,261258,25.73
1372,1383237,312,55.68,261629,25.52
1373,1384337,62,17.75,261818,25.09
1374,1385764,108,22.63,262006,25.84
1375,1386955,240,41.21,262194,25.84
1376,1388432,117,23.34,262567,25.52
1377,1388662,391,82.35,262572,25.09
1378,1389706,76,19.69,262762,25.52
1379,1390721,485,135.76,262950,26.05
1380,1391627,112,22.94,263141,25.63
1381,1395471,62,17.75,263879,25.52
1382,1395811,71,19.06,263884,25.2
1383,1398591,275,47.73,264438,25.84
1384,1399947,107,22.55,264627,25.73
1385,1400569,281,48.9,264815,26.05
1386,1401662,108,22.63,265004,25.73
1387,1404454,334,61.44,265558,26.05
1388,1404695,432,101.61,265563,25.2
1389,1405992,327,59.28,265754,25.95
1390,1406913,141,25.53,265945,25.84
1391,1408806,143,25.74,266316,25.84
1392,1409823,689,300.98,266504,25.63
1393,1412208,143,25.74,267070,25.95
1394,1414936,67,18.51,267441,25.52
1395,1415437,190,32.33,267629,25.2
1396,1415892,159,27.66,267634,25.52
1397,1416302,152,26.78,267822,25.2
1398,1416907,79,20.03,267827,26.05
1399,1417557,253,43.55,268015,25.84
1400,1419243,174,29.79,268388,26.16
1401,1419814,69,18.79,268393,25.09
1402,1422313,271,46.93,268947,26.05
1403,1422558,70,18.93,268952,26.05
1404,1423435,415,95.0,269140,25.63
1405,1423562,71,19.06,269145,25.84
1406,1423760,56,16.76,269150,25.3
1407,1424443,371,73.82,269338,25.73
1408,1425923,67,18.51,269528,25.73
1409,1426305,414,93.93,269716,25.84
1410,1429459,97,21.75,270276,25.52
1411,1429747,633,241.23,270281,25.3
1412,1430631,152,26.78,270473,25.95
1413,1431416,395,84.48,270661,25.95
1414,1432729,217,37.04,270851,25.2
1415,1432805,175,29.94,270856,25.52
1416,1433316,377,76.28,271044,25.84
1417,1434838,341,63.69,271234,25.73
1418,1436570,291,50.97,271607,25.41
1419,1437538,287,50.23,271796,25.95
1420,1440434,163,28.2,272353,25.2
1421,1440444,51,15.86,272358,25.3
1422,1440639,240,41.21,272363,26.16
1423,1440795,538,158.61,272368,25.52
1424,1442616,415,95.0,272747,25.41
1425,1444387,273,47.25,273122,25.3
1426,1446742,241,41.39,273495,25.84
1427,1448470,181,30.87,273868,25.73
1428,1449715,312,55.68,274057,25.52
1429,1450384,231,39.55,274246,25.41
1430,1450555,82,20.36,274251,25.41
1431,1450569,108,22.63,274256,24.98
1432,1450924,167,28.76,274261,25.2
1433,1451763,280,48.67,274449,25.41
1434,1451928,73,19.32,274454,25.2
1435,1453453,231,39.55,274825,25.84
1436,1453702,113,23.02,274830,25.41
1437,1454294,71,19.06,275018,25.84
1438,1454362,57,16.93,275023,25.09
1439,1454758,295,51.75,275028,25.84
1440,1455193,71,19.06,275217,25.95
1441,1455651,131,24.54,275222,25.52
1442,1457311,195,33.17,275593,25.84
1443,1458666,135,24.92,275782,25.95
1444,1461364,263,45.37,276336,26.16
1445,1461675,131,24.54,276341,25.73
1446,1462329,185,31.51,276529,25.84
1447,1462480,76,19.69,276534,25.84
1448,1463741,71,19.06,276722,25.63
1449,1465705,220,37.58,277093,26.16
1450,1467412,251,43.19,277466,25.84
1451,1468413,224,38.29,277655,25.3
1452,1468852,120,23.58,277660,25.84
1453,1469330,242,41.58,277848,26.27
1454,1470295,79,20.03,278037,25.52
1455,1471217,115,23.18,278225,25.52
1456,1473287,159,27.66,278596,26.05
1457,1473753,205,34.91,278601,25.2
1458,1474396,71,19.06,278790,25.3
1459,1474983,115,23.18,278795,25.73
1460,1475273,120,23.58,278984,25.09
1461,1475889,231,39.55,278989,25.84
1462,1475963,359,69.86,278994,24.87
1463,1478000,98,21.83,279369,25.52
1464,1478212,48,15.29,279559,25.09
1465,1479612,385,80.11,279747,25.73
1466,1479785,252,43.42,279752,25.84
1467,1480726,312,55.68,279941,25.3
1468,1481376,192,32.67,280130,25.63
1469,1483521,51,15.86,280503,26.05
1470,1484977,440,109.25,280691,25.3
1471,1485437,391,82.35,280882,25.2
1472,1487544,284,49.41,281257,26.05
1473,1488751,103,22.23,281446,26.27
1474,1489428,250,43.04,281634,25.63
1475,1489529,448,112.41,281639,25.41
1476,1491406,96,21.67,282016,25.52
1477,1492607,291,50.97,282204,25.3
1478,1493799,415,95.0,282393,25.73
1479,1494632,309,55.01,282583,26.05
1480,1497541,126,24.09,283140,25.41
1481,1498319,79,20.03,283328,25.73
1482,1498367,275,47.73,283333,25.2
1483,1502983,90,21.14,284074,25.95
1484,1503455,88,20.96,284263,25.84
1485,1503561,95,21.58,284268,25.84
1486,1504263,432,101.61,284456,25.63
1487,1505843,384,80.08,284647,25.84
1488,1509285,428,101.58,285392,25.3
1489,1509313,299,52.61,285397,25.95
1490,1509528,62,17.75,285402,25.41
1491,1512351,158,27.53,285956,25.84
1492,1512858,117,23.34,285961,25.84
1493,1515219,263,45.37,286515,25.2
1494,1515805,140,25.42,286520,25.09
1495,1516265,384,80.08,286708,25.63
1496,1516441,99,21.91,286713,25.3
1497,1517361,408,90.57,286901,25.2
1498,1517592,99,21.91,286906,25.63
1499,1518191,143,25.74,287094,25.84
1500,1520253,79,20.03,287465,25.41
1501,1520782,193,32.84,287470,25.3
1502,1521808,312,55.68,287659,25.63
1503,1522317,384,80.08,287848,25.95
1504,1522902,449,112.05,287853,25.3
1505,1527910,127,24.18,288788,26.16
1506,1528881,583,201.26,288976,25.52
1507,1529216,262,45.24,289168,25.84
1508,1529713,277,48.09,289173,25.52
1509,1532542,112,22.94,289730,25.52
1510,1534232,313,56.02,290101,26.05
1511,1534934,551,164.56,290106,25.52
1512,1535681,127,24.18,290298,25.73
1513,1538848,192,32.67,290852,25.3
1514,1541739,408,90.57,291409,25.52
1515,1542267,83,20.46,291599,25.73
1516,1542381,389,81.58,291604,25.41
1517,1542459,505,145.23,291609,24.98
1518,1547521,88,20.96,292549,25.2
1519,1547812,255,43.96,292554,25.52
1520,1547990,176,30.09,292559,25.3
1521,1549298,121,23.66,292932,25.41
1522,1549943,71,19.06,292937,25.52
1523,1550627,319,57.64,293125,25.41
1524,1551628,79,20.03,293314,25.73
1525,1552931,185,31.51,293502,25.73
1526,1552995,355,68.3,293507,25.2
1527,1554476,96,21.67,293881,25.52
1528,1554632,57,16.93,293886,25.63
1529,1555773,181,30.87,294074,26.16
1530,1555786,262,45.24,294079,25.52
1531,1555904,238,40.82,294084,25.73
1532,1556537,267,46.14,294273,25.73
1533,1557413,134,24.82,294462,25.95
1534,1557909,96,21.67,294467,25.95
1535,1560882,131,24.54,295021,25.84
1536,1561484,432,101.61,295209,25.73
1537,1562859,79,20.03,295400,25.84
1538,1563341,114,23.1,295588,26.05
1539,1564540,332,61.17,295776,25.63
1540,1564824,261,45.09,295781,25.95
1541,1564889,79,20.03,295786,25.09
1542,1565732,371,73.82,295974,25.09
1543,1566873,295,51.75,296164,25.84
1544,1568591,108,22.63,296537,25.95
1545,1569371,497,142.37,296725,25.95
1546,1569437,550,172.2,296730,25.52
1547,1571998,348,65.64,297110,26.05
1548,1572356,238,40.82,297302,25.52
1549,1572566,236,40.44,297307,25.09
1550,1572747,542,168.67,297312,24.77
1551,1573406,71,19.06,297504,25.63
1552,1573526,575,187.3,297509,25.52
1553,1573612,108,22.63,297514,25.84
1554,1574974,88,20.96,297702,25.2
1555,1575657,270,46.71,297890,25.41
1556,1575735,63,17.91,297895,25.63
1557,1576213,108,22.63,298083,25.63
1558,1576357,159,27.66,298088,25.2
1559,1576486,79,20.03,298093,24.98
1560,1577317,304,53.73,298281,25.52
1561,1578335,425,99.48,298470,25.2
1562,1579279,57,16.93,298660,25.84
1563,1580454,74,19.44,298848,25.41
1564,1581565,192,32.67,299036,25.95
1565,1581976,300,52.79,299041,25.84
1566,1583941,313,56.02,299414,26.05
1567,1585711,63,17.91,299787,25.63
1568,1586711,352,66.89,299975,25.52
1569,1587956,295,51.75,300165,25.63
1570,1588374,138,25.22,300354,25.3
1571,1588883,318,57.28,300359,25.95
1572,1589450,483,132.6,300548,25.2
1573,1594710,110,22.78,301483,25.2
1574,1595428,366,72.41,301671,26.05
1575,1595745,262,45.24,301676,24.98
1576,1595853,319,57.64,301681,25.84
1577,1603683,102,22.15,303158,25.3
1578,1603757,99,21.91,303163,25.52
1579,1605645,71,19.06,303534,24.98
1580,1606896,145,25.96,303722,25.73
1581,1608304,243,41.74,304095,25.63
1582,1608475,241,41.39,304100,25.84
1583,1608571,195,33.17,304105,25.84
1584,1611282,387,81.05,304662,25.63
1585,1611636,57,16.93,304667,25.52
1586,1611734,448,112.41,304672,26.05
1587,1612868,63,17.91,304863,25.84
1588,1612983,67,18.51,304868,25.3
1589,1614232,287,50.23,305239,25.63
1590,1614243,271,46.93,305244,25.52
1591,1615938,359,69.86,305433,25.41
1592,1617520,147,26.19,305808,25.52
1593,1618789,428,101.58,305997,26.05
1594,1618910,121,23.66,306002,25.63
1595,1618997,284,49.41,306007,24.98
1596,1621402,56,16.76,306564,24.98
1597,1621923,107,22.55,306569,25.84
1598,1622263,113,23.02,306757,25.63
1599,1625205,167,28.76,307312,25.2
1600,1625583,327,59.28,307317,25.63
1601,1625845,370,73.62,307322,25.84
1602,1627412,364,71.71,307697,25.52
1603,1627664,135,24.92,307702,26.05
1604,1627774,120,23.58,307707,25.84
1605,1628935,369,73.42,307896,25.09
1606,1630604,206,35.07,308271,25.52
1607,1631200,146,26.08,308460,25.3
1608,1631523,83,20.46,308465,25.41
1609,1632336,63,17.91,308653,25.41
1610,1632827,63,17.91,308658,25.2
1611,1634750,120,23.58,309029,25.52
1612,1635872,114,23.1,309217,25.3
1613,1637392,67,18.51,309588,25.84
1614,1637450,63,17.91,309593,25.73
1615,1637979,174,29.79,309598,25.84
1616,1639290,176,30.09,309970,25.2
1617,1639544,112,22.94,309975,25.52
1618,1640879,159,27.66,310163,25.84
1619,1640907,307,54.48,310168,24.98
1620,1641284,396,85.28,310357,25.2
1621,1642338,63,17.91,310547,25.41
1622,1644195,462,120.87,310918,24.98
1623,1644269,84,20.57,310923,25.84
1624,1646721,113,23.02,311294,25.52
1625,1647358,255,43.96,311482,25.52
1626,1647857,63,17.91,311487,25.63
1627,1648544,101,22.08,311675,26.05
1628,1649640,433,104.37,311863,25.2
1629,1649782,415,95.0,311868,25.09
1630,1650630,249,42.85,312058,26.05
1631,1652417,63,17.91,312431,25.63
1632,1652763,109,22.7,312436,25.3
1633,1653994,112,22.94,312624,26.05
1634,1654732,92,21.32,312812,25.63
1635,1655534,117,23.34,313000,25.3
1636,1655754,60,17.43,313005,25.52
1637,1656259,49,15.48,313193,25.52
1638,1657608,140,25.42,313381,25.52
1639,1658619,67,18.51,313569,25.2
1640,1658724,181,30.87,313574,25.2
1641,1658908,391,82.35,313579,25.84
1642,1659774,284,49.41,313769,25.2
1643,1661277,63,17.91,314142,25.52
1644,1661663,158,27.53,314147,25.73
1645,1662367,177,30.25,314335,24.98
1646,1667331,344,64.67,315260,25.84
1647,1667707,54,16.41,315265,24.98
1648,1668930,493,139.16,315453,25.09
1649,1669409,318,57.28,315645,25.3
1650,1671217,94,21.5,316018,25.63
1651,1671492,220,37.58,316023,25.73
1652,1671823,368,72.93,316028,25.73
1653,1673538,305,53.88,316403,25.63
1654,1675865,127,24.18,316776,25.73
1655,1676258,92,21.32,316964,25.84
1656,1676299,69,18.79,316969,25.2
1657,1677537,135,24.92,317157,25.95
1658,1679290,89,21.05,317528,24.98
1659,1679783,385,80.11,317533,25.95
1660,1679870,63,17.91,317538,25.63
1661,1680287,263,45.37,317726,25.63
1662,1680717,195,33.17,317731,25.41
1663,1680923,193,32.84,317736,25.2
1664,1681765,49,15.48,317925,25.95
1665,1684756,369,73.42,318479,25.2
1666,1685960,229,39.22,318669,26.05
1667,1686737,481,129.57,318858,25.52
1668,1688873,414,93.93,319235,25.73
1669,1689988,124,23.92,319426,25.73
1670,1690315,377,76.28,319616,25.41
1671,1691453,71,19.06,319806,25.52
1672,1693246,252,43.42,320177,25.73
1673,1693751,219,37.38,320182,25.73
1674,1693962,274,47.52,320187,25.73
1675,1694522,56,16.76,320376,25.3
1676,1696192,71,19.06,320747,25.95
1677,1696588,216,36.85,320752,25.2
1678,1697243,263,45.37,320941,25.73
1679,1697644,99,21.91,320946,25.52
1680,1697934,287,50.23,320951,25.95
1681,1698751,396,85.28,321140,26.16
1682,1700827,179,30.55,321515,25.3
1683,1700978,81,20.25,321520,25.09
1684,1701579,665,286.02,321709,25.2
1685,1702341,306,54.23,321901,24.77
1686,1702372,339,62.98,321906,25.52
1687,1703341,313,56.02,322096,26.27
1688,1703512,124,23.92,322101,25.3
1689,1704787,100,22.0,322290,25.52
1690,1705456,112,22.94,322479,25.84
1691,1705557,505,145.23,322484,25.41
1692,1706310,46,14.91,322676,25.84
1693,1709514,560,175.34,323230,25.63
1694,1711722,178,30.4,323611,25.84
1695,1714212,199,33.86,324168,25.3
1696,1714249,127,24.18,324173,25.84
1697,1714456,287,50.23,324178,26.05
1698,1715322,313,56.02,324367,25.84
1699,1716910,113,23.02,324556,25.09
1700,1717583,195,33.17,324745,25.52
1701,1718805,171,29.34,324934,25.3
1702,1719475,62,17.75,325123,25.09
1703,1721481,79,20.03,325494,25.63
1704,1722740,79,20.03,325682,26.05
1705,1723973,70,18.93,325870,26.05
1706,1726561,339,62.98,326424,25.84
1707,1727445,167,28.76,326614,26.05
1708,1727491,89,21.05,326619,24.77
1709,1727588,243,41.74,326624,25.52
1710,1728191,309,55.01,326813,25.41
1711,1728350,330,60.13,326818,26.05
1712,1729192,99,21.91,327007,25.52
1713,1730435,147,26.19,327196,25.73
1714,1730990,142,25.64,327201,25.84
1715,1732271,376,76.43,327572,25.63
1716,1734972,286,49.78,327947,25.2
1717,1735211,255,43.96,328136,25.84
1718,1736333,71,19.06,328325,25.3
1719,1736468,317,56.91,328330,25.52
1720,1736487,339,62.98,328335,25.73
1721,1737724,248,42.69,328525,25.09
1722,1737822,220,37.58,328530,24.98
1723,1737945,77,19.81,328535,25.73
1724,1738515,271,46.93,328723,25.41
1725,1739522,369,73.42,328912,25.84
1726,1740488,259,44.69,329102,26.05
1727,1740539,224,38.29,329107,25.3
1728,1741835,224,38.29,329296,25.73
1729,1742851,352,66.89,329485,25.41
1730,1744283,504,143.61,329860,25.2
1731,1746721,135,24.92,330239,25.63
1732,1746753,227,38.83,330244,25.52
1733,1746850,423,97.36,330249,25.2
1734,1746991,131,24.54,330254,26.27
1735,1748837,56,16.76,330627,25.3
1736,1749254,89,21.05,330815,25.52
1737,1750393,335,61.77,331003,25.2
1738,1750615,371,73.82,331008,25.52
1739,1750685,145,25.96,331013,25.3
1740,1752635,140,25.42,331384,26.27
1741,1753512,71,19.06,331572,25.63
1742,1754566,94,21.5,331760,24.77
1743,1754712,312,55.68,331765,25.52
1744,1754794,211,35.96,331770,25.3
1745,1755188,174,29.79,331959,25.3
1746,1756435,99,21.91,332147,25.84
1747,1756897,304,53.73,332152,25.95
1748,1757514,440,109.25,332341,25.3
1749,1757595,463,119.23,332346,24.87
1750,1758793,345,64.98,332537,25.41
1751,1758998,63,17.91,332542,25.95
1752,1759980,89,21.05,332732,25.3
1753,1760356,57,16.93,332921,25.2
1754,1760851,67,18.51,332926,26.05
1755,1762733,103,22.23,333297,25.2
1756,1763284,135,24.92,333486,26.05
1757,1764410,51,15.86,333674,25.73
1758,1767534,319,57.64,334228,25.84
1759,1768388,244,41.94,334417,25.52
1760,1769268,268,46.26,334606,24.98
1761,1770190,199,33.86,334795,25.09
1762,1771809,408,90.57,334984,24.98
1763,1772327,118,23.42,335174,25.63
1764,1775406,56,16.76,335729,25.52
1765,1775704,362,70.92,335734,25.41
1766,1777868,357,68.97,336109,25.52
1767,1778233,327,59.28,336299,25.63
1768,1781308,53,16.22,336856,25.2
1769,1781503,57,16.93,336861,25.95
1770,1782768,125,24.0,337049,25.84
1771,1782837,483,132.6,337054,24.98
1772,1783571,153,26.9,337245,25.63
1773,1783931,108,22.63,337250,25.84
1774,1784869,51,15.86,337438,25.52
1775,1785497,284,49.41,337626,26.05
1776,1785854,316,56.81,337631,26.38
1777,1788755,96,21.67,338188,25.52
1778,1789335,98,21.83,338376,25.84
1779,1789759,102,22.15,338381,24.98
1780,1791264,462,120.87,338753,25.3
1781,1793997,248,42.69,339130,25.95
1782,1794889,48,15.29,339321,25.84
1783,1795299,460,119.54,339509,25.41
1784,1795523,668,291.28,339514,25.52
1785,1796728,302,53.3,339706,25.73
1786,1798464,371,73.82,340079,25.52
1787,1799229,524,150.73,340269,25.09
1788,1799627,135,24.92,340274,25.2
1789,1799683,335,61.77,340279,25.09
1790,1800962,231,39.55,340469,25.41
1791,1802638,103,22.23,340842,26.16
1792,1805243,314,56.08,341396,25.41
1793,1806639,120,23.58,341585,25.63
1794,1806691,281,48.9,341590,25.3
1795,1806779,266,46.0,341595,25.73
1796,1809604,185,31.51,342152,25.84
1797,1813415,217,37.04,342893,25.73
1798,1813958,51,15.86,342898,25.63
1799,1816244,287,50.23,343452,25.52
1800,1818760,159,27.66,343825,25.63
1801,1821341,281,48.9,344382,25.84
1802,1821776,70,18.93,344387,25.63
1803,1823343,224,38.29,344758,25.84
1804,1823924,330,60.13,344763,25.63
1805,1824727,655,252.34,344953,25.95
1806,1825715,67,18.51,345146,25.52
1807,1828832,241,41.39,345700,26.05
1808,1830486,159,27.66,346073,25.73
1809,1830788,270,46.71,346078,25.2
1810,1830809,302,53.3,346083,25.09
1811,1830883,163,28.2,346088,25.95
1812,1832649,71,19.06,346459,25.73
1813,1833500,371,73.82,346647,25.2
1814,1834612,127,24.18,346837,25.52
1815,1835680,384,80.08,347025,25.63
1816,1836590,354,67.99,347215,25.52
1817,1837227,176,30.09,347405,25.73
1818,1837803,77,19.81,347410,25.41
1819,1838264,262,45.24,347598,24.98
1820,1842983,319,57.64,348339,25.84
1821,1843666,362,70.92,348529,25.09
1822,1846816,127,24.18,349089,25.63
1823,1849199,271,46.93,349645,25.73
1824,1850614,76,19.69,349834,26.05
1825,1850839,56,16.76,349839,25.41
1826,1852901,176,30.09,350210,25.84
1827,1853306,96,21.67,350399,26.05
1828,1855824,181,30.87,350771,25.41
1829,1856665,199,33.86,350960,25.52
1830,1857319,76,19.69,351149,26.05
1831,1857523,77,19.81,351154,24.87
1832,1857628,207,35.26,351159,25.41
1833,1858260,92,21.32,351348,25.2
1834,1859723,95,21.58,351537,25.84
1835,1860610,92,21.32,351725,25.2
1836,1861735,280,48.67,351913,25.52
1837,1861772,908,994.83,351918,25.52
1838,1863543,73,19.32,352297,25.41
1839,1863754,49,15.48,352302,25.84
1840,1863919,79,20.03,352307,24.98
1841,1866791,133,24.73,352861,25.09
1842,1867461,231,39.55,353049,25.84
1843,1869284,63,17.91,353422,25.63
1844,1870272,236,40.44,353610,24.98
1845,1870515,352,66.89,353615,25.73
1846,1871772,135,24.92,353804,25.84
1847,1871900,78,19.92,353809,25.63
1848,1873396,53,16.22,354180,25.84
1849,1874269,316,56.81,354368,25.95
1850,1874871,275,47.73,354373,25.52
1851,1875706,122,23.75,354562,26.05
1852,1876940,102,22.15,354750,24.98
1853,1877278,83,20.46,354938,25.52
1854,1878690,69,18.79,355126,25.3
1855,1879251,67,18.51,355314,25.73
1856,1879355,82,20.36,355319,26.05
1857,1879758,401,87.91,355324,25.52
1858,1880327,206,35.07,355514,24.98
1859,1880770,206,35.07,355519,25.73
1860,1881248,275,47.73,355708,25.3
1861,1881809,319,57.64,355713,25.63
1862,1885802,51,15.86,356454,25.41
1863,1886342,107,22.55,356642,25.95
1864,1886710,600,203.87,356647,25.52
1865,1887678,56,16.76,356839,25.84
1866,1888674,211,35.96,357027,25.73
1867,1890199,147,26.19,357400,25.73
1868,1890763,63,17.91,357405,26.05
1869,1890938,67,18.51,357410,25.3
1870,1891346,327,59.28,357598,25.3
1871,1892986,92,21.32,357787,25.2
1872,1893890,295,51.75,357975,25.2
1873,1895240,56,16.76,358348,26.05
1874,1896334,109,22.7,358536,25.84
1875,1896861,63,17.91,358541,25.3
1876,1897383,295,51.75,358729,26.05
1877,1897565,157,27.4,358734,25.3
1878,1897918,79,20.03,358739,25.73
1879,1898760,217,37.04,358927,25.3
1880,1901526,159,27.66,359484,25.63
1881,1903464,127,24.18,359856,25.84
1882,1903688,339,62.98,359861,25.3
1883,1904680,88,20.96,360051,25.2
1884,1907272,263,45.37,360605,25.63
1885,1908924,62,17.75,360794,25.84
1886,1909857,158,27.53,360982,25.2
1887,1909956,63,17.91,360987,26.05
1888,1915944,60,17.43,362090,25.63
