Event,RunTime,ADC,SiPM,DownTime,Temp
3425,29848293,287,50.23,5556592,28.31
3426,29861747,415,95,5558998,28.31
3427,29864337,455,117.03,5559563,28.31
3428,29864447,492,134.92,5559568,28.31
3429,29865487,473,126.29,5559760,28.31
3430,29884281,600,203.87,5563310,28.2
3431,29901642,499,141.24,5566520,28.2
3432,29909343,480,130.21,5568026,28.31
3433,29920302,441,109.77,5570090,28.31
3434,29924242,313,56.02,5570840,28.31
3435,29927580,487,132.65,5571399,28.2
3436,29930537,371,73.82,5571967,28.31
3437,29949276,295,51.75,5575493,28.31
3438,29953235,352,66.89,5576237,28.31
3439,29959707,472,125.87,5577353,28.31
3440,29970736,448,112.41,5579411,28.31
3441,29972752,384,80.08,5579790,28.31
3442,29973193,359,69.86,5579980,28.31
3443,29979440,489,138.11,5581098,28.2
3444,29998431,408,90.57,5584665,28.31
3445,29998636,419,97.2,5584671,28.31
3446,30023618,409,91.12,5589345,28.31
3447,30030776,481,129.57,5590655,28.31
3448,30034224,348,65.64,5591407,28.31
3449,30037536,102,22.15,5591970,28.31
3450,30052482,444,109.09,5594742,28.31
3451,30062255,359,69.86,5596614,28.31
3452,30062735,472,125.87,5596619,28.31
3453,30065575,370,73.62,5597184,28.31
3454,30069249,237,40.69,5597932,28.31
3455,30086319,225,38.48,5601075,28.31
3456,30096304,444,109.09,5602925,28.31
3457,30099617,472,125.87,5603491,28.2
3458,30100341,302,53.3,5603682,28.31
3459,30118610,127,24.18,5607015,28.31
3460,30146745,462,120.87,5612190,28.31
3461,30156359,435,104.92,5614068,28.31
3462,30157256,432,101.61,5614259,28.31
3463,30160722,553,176.67,5614825,28.2
3464,30171394,524,150.73,5616904,28.2
3465,30178450,412,92.93,5618221,28.31
3466,30187658,355,68.3,5619902,28.31
3467,30193437,393,83.55,5621019,28.31
3468,30204521,319,57.64,5623067,28.31
3469,30209234,352,66.89,5623998,28.31
3470,30210525,480,130.21,5624190,28.31
3471,30212801,345,64.98,5624570,28.31
3472,30218540,465,122.12,5625689,28.31
3473,30225788,423,97.36,5627000,28.31
3474,30226453,334,61.44,5627192,28.31
3475,30251585,521,150.31,5631837,28.31
3476,30256651,480,130.21,5632778,28.31
3477,30289214,352,66.89,5638964,28.31
3478,30291470,412,92.93,5639339,28.31
3479,30307529,364,71.71,5642332,28.31
3480,30313727,384,80.08,5643450,28.31
3481,30316342,335,61.77,5644011,28.31
3482,30336293,332,61.17,5647728,28.31
3483,30337354,463,119.23,5647920,28.31
3484,30347698,432,101.61,5649789,28.31
3485,30359818,399,87.3,5652032,28.31
3486,30369740,335,61.77,5653893,28.31
3487,30407349,444,109.09,5660952,28.31
3488,30411646,61,17.6,5661703,28.31
3489,30418275,463,119.23,5662992,28.31
3490,30421544,496,144.49,5663559,28.31
3491,30433750,706,334.98,5665815,28.31
3492,30436197,368,72.93,5666381,28.31
3493,30437854,419,97.2,5666572,28.31
3494,30438782,483,132.6,5666762,28.2
3495,30438805,543,164.77,5666767,28.31
3496,30442859,355,68.3,5667526,28.31
3497,30443418,432,101.61,5667716,28.31
3498,30447762,391,82.35,5668467,28.31
3499,30463623,369,73.42,5671442,28.31
3500,30470513,412,92.93,5672746,28.31
3501,30472813,359,69.86,5673125,28.31
3502,30476200,344,64.67,5673873,28.31
3503,30477601,422,97.97,5674063,28.31
3504,30496398,312,55.68,5677615,28.31
3505,30500573,127,24.18,5678360,28.31
3506,30508812,371,73.82,5679841,28.2
3507,30510729,368,72.93,5680216,28.31
3508,30516309,60,17.43,5681334,28.31
3509,30532400,376,76.43,5684286,28.31
3510,30533825,409,91.12,5684478,28.31
3511,30537347,448,112.41,5685228,28.31
3512,30551400,527,155.96,5687844,28.31
3513,30571675,109,22.7,5691599,28.31
3514,30572735,387,81.05,5691788,28.31
3515,30582747,369,73.42,5693645,28.31
3516,30592557,376,76.43,5695503,28.31
3517,30602245,364,71.71,5697364,28.31
3518,30611883,472,125.87,5699040,28.31
3519,30613643,384,80.08,5699417,28.31
3520,30615634,327,59.28,5699794,28.31
3521,30621647,353,67.64,5700911,28.31
3522,30632469,332,61.17,5702959,28.31
3523,30636480,398,85.63,5703705,28.31
3524,30639645,281,48.9,5704265,28.31
3525,30640406,348,65.64,5704455,28.31
3526,30640512,487,132.65,5704460,28.31
3527,30646684,335,61.77,5705590,28.31
3528,30650184,448,112.41,5706338,28.31
3529,30650726,240,41.21,5706343,28.31
3530,30653597,448,112.41,5706902,28.2
3531,30658267,319,57.64,5707837,28.31
3532,30665744,430,101.41,5709136,28.31
3533,30690599,332,61.17,5713811,28.31
3534,30699219,376,76.43,5715488,28.31
3535,30719892,385,80.11,5719201,28.31
3536,30737428,487,132.65,5722544,28.2
3537,30764687,492,134.92,5727607,28.31
3538,30764849,457,118.95,5727612,28.31
3539,30768736,147,26.19,5728365,28.31
3540,30770639,348,65.64,5728738,28.31
3541,30783772,440,109.25,5731154,28.31
3542,30826863,377,76.28,5739175,28.31
3543,30832280,403,88.99,5740292,28.31
3544,30833520,71,19.06,5740482,28.31
3545,30839793,540,166.11,5741587,28.31
3546,30849663,353,67.64,5743478,28.31
3547,30852258,728,431.28,5744038,28.31
3548,30883720,531,160.62,5749882,28.31
3549,30886700,499,141.24,5750453,28.31
3550,30887251,376,76.43,5750645,28.31
3551,30918697,152,26.78,5756394,28.31
3552,30948413,384,80.08,5761932,28.31
3553,30962409,376,76.43,5764537,28.31
3554,30973671,352,66.89,5766582,28.31
3555,30994273,352,66.89,5770476,28.31
3556,30997896,433,104.37,5771039,28.31
3557,30998771,335,61.77,5771230,28.31
3558,31005754,433,104.37,5772536,28.31
3559,31006776,319,57.64,5772727,28.31
3560,31029285,348,65.64,5777003,28.31
3561,31031342,353,67.64,5777378,28.31
3562,31036211,486,135.98,5778312,28.31
3563,31050429,335,61.77,5780941,28.31
3564,31054430,353,67.64,5781690,28.31
3565,31056198,561,174.17,5782066,28.31
3566,31076329,384,80.08,5785843,28.31
3567,31077962,485,135.76,5786035,28.31
3568,31081391,524,150.73,5786789,28.31
3569,31084944,399,87.3,5787356,28.31
3570,31089560,65,18.22,5788287,28.31
3571,31091915,553,176.67,5788660,28.31
3572,31111799,353,67.64,5792434,28.31
3573,31129335,444,109.09,5795773,28.31
3574,31138473,300,52.79,5797458,28.31
3575,31139368,359,69.86,5797649,28.31
3576,31147468,496,144.49,5799138,28.31
3577,31152737,384,80.08,5800079,28.31
3578,31175434,440,109.25,5804354,28.31
3579,31179374,312,55.68,5805104,28.31
3580,31181920,366,72.41,5805480,28.31
3581,31187635,371,73.82,5806596,28.31
3582,31199746,316,56.81,5808830,28.31
3583,31204215,366,72.41,5809765,28.31
3584,31205212,344,64.67,5809955,28.31
3585,31206624,384,80.08,5810146,28.31
3586,31210424,396,85.28,5810894,28.31
3587,31218422,384,80.08,5812380,28.31
3588,31218560,231,39.55,5812385,28.31
3589,31220549,348,65.64,5812760,28.31
3590,31245641,575,187.3,5817403,28.31
3591,31247517,408,90.57,5817786,28.31
3592,31250640,359,69.86,5818349,28.31
3593,31254313,384,80.08,5819097,28.31
3594,31254835,432,101.61,5819102,28.31
3595,31263679,353,67.64,5820786,28.31
3596,31264595,327,59.28,5820976,28.31
3597,31278945,399,87.3,5823571,28.31
3598,31294806,60,17.43,5826549,28.31
3599,31296387,306,54.23,5826920,28.31
3600,31315867,492,134.92,5830440,28.31
3601,31316285,368,72.93,5830632,28.31
3602,31323728,403,88.99,5831940,28.31
3603,31326920,307,54.48,5832503,28.31
3604,31355435,496,144.49,5837885,28.31
3605,31355627,327,59.28,5837890,28.31
3606,31355844,344,64.67,5837895,28.31
3607,31362328,103,22.23,5839199,28.31
3608,31365897,332,61.17,5839759,28.31
3609,31386917,415,95,5843659,28.31
3610,31395503,423,97.36,5845345,28.31
3611,31412343,327,59.28,5848518,28.31
3612,31414725,384,80.08,5848891,28.31
3613,31417667,455,117.03,5849453,28.31
3614,31432489,463,119.23,5852255,28.31
3615,31432651,398,85.63,5852260,28.31
3616,31433861,704,326.52,5852451,28.31
3617,31446973,312,55.68,5854906,28.31
3618,31462820,504,143.61,5857864,28.31
3619,31463946,415,95,5858056,28.31
3620,31476690,359,69.86,5860486,28.31
3621,31476891,295,51.75,5860491,28.31
3622,31485596,560,175.34,5862160,28.31
3623,31488834,327,59.28,5862729,28.31
3624,31501553,409,91.12,5865148,28.31
3625,31507972,323,58.48,5866271,28.31
3626,31523341,403,88.99,5869238,28.31
3627,31529381,376,76.43,5870359,28.31
3628,31538499,499,141.24,5872035,28.31
3629,31544365,454,115.28,5873165,28.31
3630,31566457,508,144.95,5877271,28.31
3631,31568398,492,134.92,5877651,28.31
3632,31569406,268,46.26,5877844,28.31
3633,31604403,760,464.8,5884307,28.31
3634,31607288,398,85.63,5884876,28.31
3635,31615338,487,132.65,5886364,28.31
3636,31619950,399,87.3,5887122,28.31
3637,31627868,368,72.93,5888611,28.31
3638,31672382,510,148.47,5896965,28.31
3639,31678814,385,80.11,5898094,28.31
3640,31688576,368,72.93,5899954,28.31
3641,31691330,432,101.61,5900514,28.31
3642,31693706,192,32.67,5900891,28.31
3643,31695556,241,41.39,5901264,28.31
3644,31696589,332,61.17,5901453,28.31
3645,31700607,225,38.48,5902201,28.31
3646,31704630,376,76.43,5902947,28.31
3647,31721540,499,141.24,5906112,28.31
3648,31727762,238,40.82,5907240,28.31
3649,31735583,401,87.91,5908720,28.31
3650,31761639,268,46.26,5913555,28.31
3651,31761909,588,183.26,5913560,28.31
3652,31771891,316,56.81,5915447,28.31
3653,31777399,504,143.61,5916565,28.31
3654,31779783,486,135.98,5916945,28.31
3655,31780714,335,61.77,5917137,28.31
3656,31783882,357,68.97,5917700,28.31
3657,31806358,455,117.03,5921969,28.2
3658,31817515,376,76.43,5924027,28.31
3659,31820690,460,119.54,5924588,28.31
3660,31823938,387,81.05,5925152,28.31
3661,31836334,481,129.57,5927576,28.31
3662,31851917,408,90.57,5930386,28.31
3663,31852856,787,674.49,5930578,28.31
3664,31855415,408,90.57,5931147,28.31
3665,31879755,377,76.28,5935619,28.31
3666,31884425,305,53.88,5936551,28.31
3667,31886687,615,227.36,5936926,28.31
3668,31887387,415,95,5937119,28.31
3669,31889593,415,95,5937498,28.31
3670,31903959,412,92.93,5940119,28.31
3671,31919643,412,92.93,5943112,28.31
3672,31923472,252,43.42,5943862,28.31
3673,31928954,432,101.61,5944793,28.31
3674,31929502,353,67.64,5944984,28.31
3675,31935487,499,141.24,5946100,28.31
3676,31935725,295,51.75,5946106,28.31
3677,31941383,361,70.62,5947220,28.31
3678,31951977,399,87.3,5949088,28.31
3679,31954870,636,231.85,5949650,28.31
3680,31974717,542,168.67,5953430,28.31
3681,31994447,496,144.49,5957205,28.31
3682,31996639,384,80.08,5957584,28.31
3683,31998985,496,144.49,5957961,28.31
3684,32013721,497,142.37,5960785,28.31
3685,32014542,307,54.48,5960978,28.31
3686,32036828,391,82.35,5965065,28.31
3687,32075713,352,66.89,5972305,28.31
3688,32078767,408,90.57,5972869,28.31
3689,32123498,88,20.96,5981271,28.31
3690,32128843,371,73.82,5982203,28.31
3691,32149663,423,97.36,5986105,28.31
3692,32151470,588,183.26,5986482,28.31
3693,32158838,359,69.86,5987806,28.31
3694,32159653,319,57.64,5987996,28.31
3695,32166960,415,95,5989297,28.31
3696,32173415,345,64.98,5990608,28.31
3697,32193473,368,72.93,5994324,28.31
3698,32198491,391,82.35,5995256,28.31
3699,32201903,432,101.61,5995819,28.31
3700,32204553,334,61.44,5996384,28.31
3701,32217514,581,201.8,5998802,28.31
3702,32228419,487,132.65,6000882,28.31
3703,32237611,142,25.64,6002575,28.31
3704,32288533,287,50.23,6011988,28.31
3705,32296750,492,134.92,6013477,28.31
3706,32298207,325,59.05,6013856,28.31
3707,32309599,412,92.93,6015902,28.31
3708,32309616,393,83.55,6015907,28.31
3709,32312877,147,26.19,6016469,28.31
3710,32317584,134,24.82,6017396,28.31
3711,32330568,167,28.76,6019797,28.31
3712,32331454,302,53.3,6019986,28.31
3713,32335188,393,83.55,6020728,28.31
3714,32339727,240,41.21,6021477,28.31
3715,32342467,460,119.54,6022035,28.31
3716,32343973,359,69.86,6022226,28.31
3717,32374930,487,132.65,6027972,28.31
3718,32399874,359,69.86,6032668,28.31
3719,32408900,496,144.49,6034345,28.31
3720,32439537,355,68.3,6040166,28.31
3721,32439826,463,119.23,6040172,28.31
3722,32451951,440,109.25,6042415,28.31
3723,32455472,615,227.36,6043168,28.31
