Event,RunTime,ADC,SiPM,DownTime,Temp
3282,1437472,66,18.36,282384,24.44
3283,1438209,302,53.3,282572,24.44
3284,1438795,96,21.67,282577,24.44
3285,1439500,89,21.05,282766,24.44
3286,1439560,312,55.68,282771,24.44
3287,1439951,591,188.65,282776,24.44
3288,1440666,281,48.9,282969,24.44
3289,1440786,391,82.35,282974,24.44
3290,1440983,281,48.9,282979,24.44
3291,1441778,96,21.67,283168,24.44
3292,1441912,51,15.86,283173,24.44
3293,1442315,339,62.98,283361,24.44
3294,1442743,211,35.96,283366,24.44
3295,1443516,77,19.81,283555,24.44
3296,1443776,88,20.96,283560,24.44
3297,1443868,543,164.77,283565,24.44
3298,1443918,248,42.69,283570,24.44
3299,1444213,348,65.64,283759,24.44
3300,1444419,449,112.05,283764,24.44
3301,1444937,255,43.96,283769,24.44
3302,1445276,261,45.09,283958,24.44
3303,1446376,96,21.67,284147,24.44
3304,1446718,57,16.93,284152,24.44
3305,1446837,131,24.54,284157,24.44
3306,1447208,819,689.1,284346,24.44
3307,1448865,419,97.2,284539,24.44
3308,1449333,79,20.03,284730,24.44
3309,1449602,112,22.94,284735,24.44
3310,1449774,255,43.96,284740,24.44
3311,1450231,121,23.66,284929,24.44
3312,1450290,69,18.79,284934,24.44
3313,1450301,319,57.64,284939,24.44
3314,1450947,425,99.48,284944,24.44
3315,1452433,440,109.25,285319,24.44
3316,1452808,131,24.54,285324,24.44
3317,1453203,697,299.81,285513,24.44
3318,1453314,94,21.5,285518,24.44
3319,1453617,307,54.48,285523,24.44
3320,1454861,313,56.02,285712,24.44
3321,1454892,312,55.68,285717,24.44
3322,1455474,345,64.98,285906,24.44
3323,1455540,487,132.65,285911,24.44
3324,1455631,499,141.24,285916,24.44
3325,1455799,624,242.54,285921,24.44
3326,1456291,262,45.24,286113,24.44
3327,1456357,184,31.36,286118,24.44
3328,1456964,92,21.32,286123,24.44
3329,1457201,63,17.91,286312,24.44
3330,1458568,415,95,286500,24.44
3331,1458639,83,20.46,286505,24.44
3332,1458665,575,187.3,286510,24.44
3333,1458820,704,326.52,286515,24.44
3334,1459470,287,50.23,286707,24.44
3335,1460278,188,32.01,286896,24.44
3336,1460490,743,466.23,286901,24.44
3337,1460505,366,72.41,286906,24.44
3338,1460793,63,17.91,286911,24.44
3339,1460985,51,15.86,286916,24.44
3340,1461266,352,66.89,287104,24.44
3341,1461729,519,154.3,287109,24.44
3342,1461879,143,25.74,287114,24.44
3343,1462534,83,20.46,287303,24.44
3344,1462632,92,21.32,287308,24.44
3345,1462647,216,36.85,287313,24.44
3346,1462709,66,18.36,287318,24.44
3347,1464208,92,21.32,287689,24.44
3348,1464667,700,294.28,287694,24.44
3349,1464773,221,37.76,287699,24.44
3350,1464942,515,147.53,287704,24.44
3351,1465644,110,22.78,287896,24.44
3352,1465706,71,19.06,287901,24.44
3353,1465786,472,125.87,287906,24.44
3354,1466313,62,17.75,288097,24.44
3355,1467680,435,104.92,288285,24.44
3356,1469514,81,20.25,288662,24.44
3357,1470459,93,21.41,288851,24.44
3358,1470478,83,20.46,288856,24.44
3359,1471438,414,93.93,289045,24.44
3360,1472301,103,22.23,289236,24.44
3361,1472542,115,23.18,289241,24.44
3362,1472848,193,32.84,289246,24.44
3363,1472931,135,24.92,289251,24.44
3364,1473820,110,22.78,289440,24.44
3365,1474237,449,112.05,289629,24.44
3366,1474357,192,32.67,289634,24.44
3367,1476934,408,90.57,290007,24.44
3368,1477390,271,46.93,290197,24.44
3369,1478500,430,101.41,290386,24.44
3370,1478692,127,24.18,290391,24.44
3371,1478809,127,24.18,290396,24.44
3372,1479496,718,366.73,290584,24.44
3373,1479586,51,15.86,290589,24.44
3374,1480290,96,21.67,290777,24.44
3375,1480360,280,48.67,290782,24.44
3376,1480731,131,24.54,290787,24.44
3377,1480949,344,64.67,290792,24.44
3378,1481277,71,19.06,290982,24.44
3379,1481327,61,17.6,290987,24.44
3380,1481376,729,380.02,290992,24.44
3381,1481406,120,23.58,290997,24.44
3382,1482746,63,17.91,291186,24.44
3383,1483220,121,23.66,291374,24.44
3384,1483944,508,144.95,291379,24.44
3385,1485316,391,82.35,291758,24.44
3386,1485344,547,162.22,291763,24.44
3387,1485390,504,143.61,291768,24.44
3388,1486703,71,19.06,291960,24.44
3389,1487293,102,22.15,292148,24.44
3390,1487320,432,101.61,292153,24.44
3391,1487380,76,19.69,292158,24.44
3392,1488379,71,19.06,292346,24.44
3393,1488554,359,69.86,292351,24.44
3394,1489363,112,22.94,292541,24.44
3395,1489406,92,21.32,292546,24.44
3396,1489432,188,32.01,292551,24.44
3397,1489496,402,87.25,292556,24.44
3398,1489959,326,59.13,292561,24.44
3399,1490583,103,22.23,292751,24.44
3400,1491380,124,23.92,292940,24.44
3401,1491880,295,51.75,292945,24.44
3402,1492233,71,19.06,293134,24.44
3403,1492414,441,109.77,293139,24.44
3404,1493318,56,16.76,293330,24.44
3405,1493363,508,144.95,293335,24.44
3406,1493714,448,112.41,293340,24.44
3407,1494451,207,35.26,293531,24.44
3408,1494499,236,40.44,293536,24.44
3409,1494974,217,37.04,293541,24.44
3410,1495406,96,21.67,293730,24.44
3411,1496365,307,54.48,293919,24.44
3412,1496447,327,59.28,293924,24.44
3413,1496834,241,41.39,293929,24.44
3414,1497339,71,19.06,294118,24.44
3415,1497895,408,90.57,294123,24.44
3416,1498425,60,17.43,294313,24.44
3417,1498584,77,19.81,294318,24.44
3418,1498768,56,16.76,294323,24.44
3419,1499408,71,19.06,294511,24.44
3420,1499429,604,210.97,294516,24.44
3421,1499637,63,17.91,294521,24.44
3422,1499791,368,72.93,294526,24.44
3423,1499928,494,141.37,294531,24.44
3424,1499971,504,143.61,294536,24.44
3425,1500002,268,46.26,294541,24.44
3426,1500352,83,20.46,294733,24.44
3427,1500734,286,49.78,294738,24.44
3428,1500742,83,20.46,294743,24.44
3429,1500785,147,26.19,294748,24.44
3430,1500843,595,212.63,294753,24.44
3431,1501307,384,80.08,294945,24.44
3432,1501406,399,87.3,294950,24.44
3433,1501463,51,15.86,294955,24.44
3434,1501746,79,20.03,294960,24.44
3435,1501999,510,148.47,294965,24.44
3436,1502408,143,25.74,295154,24.44
3437,1502453,79,20.03,295159,24.44
3438,1502476,627,249.17,295164,24.44
3439,1502900,368,72.93,295169,24.44
3440,1502928,359,69.86,295174,24.44
3441,1503746,99,21.91,295364,24.44
3442,1504321,71,19.06,295552,24.44
3443,1504448,255,43.96,295557,24.44
3444,1505703,305,53.88,295746,24.44
3445,1505888,307,54.48,295751,24.44
3446,1506726,112,22.94,295940,24.44
3447,1506830,177,30.25,295945,24.44
3448,1508711,284,49.41,296318,24.44
3449,1508754,71,19.06,296323,24.44
3450,1508975,627,249.17,296328,24.44
3451,1508981,704,326.52,296333,24.44
3452,1511648,354,67.99,296905,24.44
3453,1512638,63,17.91,297095,24.44
3454,1512757,51,15.86,297100,24.44
3455,1513616,399,87.3,297288,24.44
3456,1513713,99,21.91,297293,24.44
3457,1513913,294,51.51,297298,24.44
3458,1513981,124,23.92,297303,24.44
3459,1514224,449,112.05,297492,24.44
3460,1514324,515,147.53,297497,24.44
3461,1514360,159,27.66,297502,24.44
3462,1514846,369,73.42,297507,24.44
3463,1515247,179,30.55,297697,24.44
3464,1515739,323,58.48,297702,24.44
3465,1515993,448,112.41,297707,24.44
3466,1516958,396,85.28,297896,24.44
3467,1517285,302,53.3,298086,24.44
3468,1517455,121,23.66,298091,24.44
3469,1518211,81,20.25,298280,24.44
3470,1519431,71,19.06,298469,24.44
3471,1519557,675,317.99,298474,24.44
3472,1521214,313,56.02,298853,24.44
3473,1521272,768,471.89,298858,24.44
3474,1521430,337,62.3,298863,24.44
3475,1521458,195,33.17,298868,24.44
3476,1521742,143,25.74,298873,24.44
3477,1522668,103,22.23,299062,24.44
3478,1522734,591,188.65,299067,24.44
3479,1522826,56,16.76,299072,24.44
3480,1524412,352,66.89,299443,24.44
3481,1525002,728,431.28,299448,24.44
3482,1526452,124,23.92,299825,24.44
3483,1526502,112,22.94,299830,24.44
3484,1526719,480,130.21,299835,24.44
3485,1526921,63,17.91,299840,24.44
3486,1527214,496,144.49,300028,24.44
3487,1527252,83,20.46,300033,24.44
3488,1527710,252,43.42,300038,24.44
3489,1528623,135,24.92,300227,24.44
3490,1529814,79,20.03,300416,24.44
3491,1530355,143,25.74,300605,24.44
3492,1530702,561,174.17,300610,24.44
3493,1531195,432,101.61,300803,24.44
3494,1531260,280,48.67,300808,24.44
3495,1532606,280,48.67,300997,24.44
3496,1532680,588,183.26,301002,24.44
3497,1532829,255,43.96,301007,24.44
3498,1533271,679,318.29,301196,24.44
3499,1533721,121,23.66,301201,24.44
3500,1534252,255,43.96,301390,24.44
3501,1536516,230,39.39,301763,24.44
3502,1537226,51,15.86,301952,24.44
3503,1537234,207,35.26,301957,24.44
3504,1537539,61,17.6,301962,24.44
3505,1537749,499,141.24,301967,24.44
3506,1537802,57,16.93,301972,24.44
3507,1538438,335,61.77,302160,24.44
3508,1538590,371,73.82,302165,24.44
3509,1538965,51,15.86,302170,24.44
3510,1540375,89,21.05,302541,24.44
3511,1540489,339,62.98,302546,24.44
3512,1540659,227,38.83,302551,24.44
3513,1540669,121,23.66,302556,24.44
3514,1540972,291,50.97,302561,24.44
3515,1541336,115,23.18,302750,24.44
3516,1542247,615,227.36,302939,24.44
3517,1542901,312,55.68,302944,24.44
3518,1543256,485,135.76,303133,24.44
3519,1543847,143,25.74,303138,24.44
3520,1544229,415,95,303327,24.44
3521,1544863,568,189.84,303332,24.44
3522,1545522,867,898.02,303524,24.44
3523,1545957,489,138.11,303529,24.44
3524,1546833,56,16.76,303721,24.44
3525,1546849,241,41.39,303726,24.44
3526,1546985,79,20.03,303731,24.44
3527,1547344,572,183.73,303920,24.44
3528,1547524,51,15.86,303925,24.44
3529,1547731,60,17.43,303930,24.44
3530,1547811,514,147.76,303935,24.44
3531,1548580,387,81.05,304127,24.44
3532,1548694,295,51.75,304132,24.44
3533,1549205,259,44.69,304321,24.44
3534,1549329,71,19.06,304326,24.44
3535,1549752,50,15.67,304331,24.44
3536,1550296,454,115.28,304519,24.44
3537,1550376,71,19.06,304524,24.44
3538,1550702,51,15.86,304529,24.44
3539,1550747,121,23.66,304534,24.44
3540,1550798,89,21.05,304539,24.44
3541,1550908,595,212.63,304544,24.44
3542,1550961,131,24.54,304549,24.44
3543,1552351,497,142.37,304922,24.44
3544,1552424,97,21.75,304927,24.44
3545,1553529,60,17.43,305116,24.44
3546,1554299,243,41.74,305304,24.44
3547,1554340,355,68.3,305309,24.44
3548,1554530,496,144.49,305314,24.44
3549,1554773,499,141.24,305319,24.44
3550,1555784,295,51.75,305511,24.44
3551,1555986,265,45.75,305516,24.44
3552,1556305,76,19.69,305705,24.44
3553,1557490,291,50.97,305893,24.44
3554,1557856,312,55.68,305898,24.44
3555,1558244,192,32.67,306088,24.44
3556,1558351,396,85.28,306093,24.44
3557,1558480,783,633.54,306098,24.44
3558,1559420,412,92.93,306291,24.44
3559,1559625,508,144.95,306296,24.44
3560,1560000,476,129.76,306301,24.44
3561,1560858,510,148.47,306493,24.44
3562,1562585,590,200.72,306872,24.44
3563,1562785,524,150.73,306877,24.44
3564,1563286,159,27.66,307069,24.44
3565,1563414,221,37.76,307074,24.44
3566,1563702,529,156.43,307079,24.44
3567,1563787,88,20.96,307084,24.44
3568,1563969,799,620.61,307089,24.44
3569,1564818,83,20.46,307282,24.44
3570,1565254,152,26.78,307471,24.44
3571,1565625,67,18.51,307476,24.44
3572,1565715,71,19.06,307481,24.44
3573,1565850,127,24.18,307486,24.44
3574,1565915,88,20.96,307491,24.44
3575,1565975,540,166.11,307496,24.44
3576,1565984,248,42.69,307501,24.44
3577,1566240,344,64.67,307691,24.44
3578,1566817,591,188.65,307696,24.44
3579,1567228,568,189.84,307888,24.44
3580,1567273,199,33.86,307893,24.44
3581,1567479,127,24.18,307898,24.44
3582,1567809,120,23.58,307903,24.44
3583,1568749,156,27.28,308092,24.44
3584,1569635,304,53.73,308281,24.44
3585,1570228,115,23.18,308470,24.44
3586,1571188,376,76.43,308659,24.44
3587,1571707,339,62.98,308664,24.44
3588,1571746,423,97.36,308669,24.44
3589,1571902,275,47.73,308674,24.44
3590,1571979,199,33.86,308679,24.44
3591,1572512,263,45.37,308868,24.44
3592,1572654,492,134.92,308873,24.44
3593,1573483,463,119.23,309065,24.44
3594,1574427,163,28.2,309256,24.44
3595,1575194,172,29.49,309445,24.44
3596,1575416,89,21.05,309450,24.44
3597,1575587,510,148.47,309455,24.44
3598,1575615,255,43.96,309460,24.44
3599,1576214,422,97.97,309649,24.44
3600,1576656,377,76.28,309654,24.44
3601,1577739,335,61.77,309844,24.44
3602,1577990,224,38.29,309849,24.44
3603,1578570,94,21.5,310039,24.44
3604,1578669,275,47.73,310044,24.44
3605,1578718,70,18.93,310049,24.44
3606,1579200,108,22.63,310237,24.44
3607,1580513,82,20.36,310426,24.44
3608,1580590,305,53.88,310431,24.44
3609,1580735,255,43.96,310436,24.44
3610,1581973,89,21.05,310625,24.44
3611,1582622,263,45.37,310814,24.44
3612,1582707,184,31.36,310819,24.44
3613,1582845,51,15.86,310824,24.44
3614,1583392,88,20.96,311012,24.44
3615,1583905,435,104.92,311017,24.44
3616,1584917,393,83.55,311208,24.44
3617,1584940,531,160.62,311213,24.44
3618,1585545,195,33.17,311405,24.44
3619,1585862,56,16.76,311410,24.44
3620,1586243,414,93.93,311598,24.44
3621,1586631,147,26.19,311603,24.44
3622,1586908,583,201.26,311608,24.44
3623,1587557,463,119.23,311800,24.44
3624,1587613,63,17.91,311805,24.44
3625,1587711,353,67.64,311810,24.44
3626,1587800,385,80.11,311815,24.44
3627,1588000,262,45.24,311820,24.44
3628,1588422,255,43.96,312010,24.44
3629,1588523,101,22.08,312015,24.44
3630,1588563,543,164.77,312020,24.44
3631,1588832,504,143.61,312025,24.44
3632,1588848,483,132.6,312030,24.44
3633,1589409,723,388.29,312222,24.44
3634,1589432,273,47.25,312227,24.44
3635,1589871,112,22.94,312232,24.44
3636,1590297,304,53.73,312421,24.44
3637,1590364,300,52.79,312426,24.44
3638,1591385,568,189.84,312615,24.44
3639,1591501,608,202.86,312620,24.44
3640,1591956,736,412.77,312625,24.44
3641,1592344,88,20.96,312817,24.44
3642,1592439,385,80.11,312822,24.44
3643,1593289,647,246.69,313012,24.44
3644,1593791,63,17.91,313017,24.44
3645,1594518,120,23.58,313205,24.44
3646,1594852,408,90.57,313210,24.44
3647,1596265,92,21.32,313586,24.44
3648,1597498,543,164.77,313774,24.44
3649,1597629,179,30.55,313779,24.44
3650,1597656,671,277.06,313784,24.44
3651,1599281,252,43.42,314165,24.44
3652,1599613,152,26.78,314170,24.44
3653,1599823,312,55.68,314175,24.44
3654,1600264,487,132.65,314364,24.44
3655,1600940,81,20.25,314369,24.44
3656,1601497,319,57.64,314557,24.44
3657,1601577,249,42.85,314562,24.44
3658,1602399,71,19.06,314751,24.44
3659,1602459,355,68.3,314756,24.44
3660,1602981,483,132.6,314761,24.44
3661,1603310,435,104.92,314953,24.44
3662,1603399,524,150.73,314958,24.44
3663,1604421,305,53.88,315150,24.44
3664,1607748,284,49.41,315707,24.44
3665,1607778,376,76.43,315712,24.44
3666,1607978,184,31.36,315717,24.44
3667,1608667,120,23.58,315906,24.44
3668,1609450,113,23.02,316095,24.44
3669,1609527,172,29.49,316100,24.44
3670,1609547,63,17.91,316105,24.44
3671,1609615,496,144.49,316110,24.44
3672,1609850,550,172.2,316115,24.44
3673,1609876,280,48.67,316120,24.44
3674,1609937,294,51.51,316125,24.44
3675,1610574,120,23.58,316314,24.44
3676,1610669,408,90.57,316319,24.44
3677,1610908,69,18.79,316324,24.44
3678,1612958,319,57.64,316695,24.44
3679,1613378,376,76.43,316884,24.44
3680,1613421,106,22.47,316889,24.44
3681,1613458,56,16.76,316894,24.44
3682,1613484,368,72.93,316899,24.44
3683,1613585,71,19.06,316904,24.44
3684,1613690,101,22.08,316909,24.44
3685,1613698,96,21.67,316914,24.44
3686,1614837,224,38.29,317103,24.44
3687,1615574,231,39.55,317292,24.44
3688,1615661,167,28.76,317297,24.44
3689,1615859,62,17.75,317302,24.44
3690,1616489,142,25.64,317490,24.44
3691,1616651,231,39.55,317495,24.44
3692,1616756,428,101.58,317500,24.44
3693,1616779,304,53.73,317505,24.44
3694,1616899,344,64.67,317510,24.44
3695,1617412,551,164.56,317700,24.44
3696,1617540,812,680.88,317705,24.44
3697,1617665,403,88.99,317710,24.44
3698,1618223,448,112.41,317900,24.44
3699,1618858,63,17.91,317905,24.44
3700,1618866,124,23.92,317910,24.44
3701,1618914,231,39.55,317915,24.44
3702,1619656,691,332.16,318104,24.44
3703,1621871,540,166.11,318483,24.44
3704,1622394,67,18.51,318675,24.44
3705,1622437,512,144.44,318680,24.44
3706,1622443,216,36.85,318684,24.44
3707,1622824,240,41.21,318692,24.44
3708,1622835,56,16.76,318697,24.44
3709,1623275,112,22.94,318885,24.44
3710,1623317,295,51.75,318890,24.44
3711,1623370,197,33.52,318895,24.44
3712,1624608,185,31.51,319084,24.44
3713,1624653,162,28.06,319089,24.44
3714,1624662,255,43.96,319094,24.44
3715,1624785,253,43.55,319099,24.44
3716,1624866,92,21.32,319104,24.44
3717,1625822,287,50.23,319292,24.44
3718,1626213,957,1576.22,319481,24.44
3719,1626455,387,81.05,319486,24.44
3720,1626518,51,15.86,319491,24.44
3721,1626853,355,68.3,319496,24.44
3722,1627510,423,97.36,319686,24.44
3723,1628286,89,21.05,319877,24.44
3724,1628354,120,23.58,319882,24.44
3725,1628756,76,19.69,319887,24.44
3726,1630257,199,33.86,320258,24.44
3727,1632519,302,53.3,320631,24.44
3728,1632906,487,132.65,320636,24.44
3729,1632988,339,62.98,320641,24.44
3730,1633293,176,30.09,320832,24.44
3731,1633537,355,68.3,320837,24.44
3732,1633808,353,67.64,320842,24.44
3733,1633923,255,43.96,320847,24.44
3734,1634704,398,85.63,321036,24.44
3735,1634928,163,28.2,321041,24.44
3736,1635394,198,33.69,321229,24.44
3737,1635780,115,23.18,321234,24.44
3738,1636510,140,25.42,321422,24.44
3739,1636864,158,27.53,321427,24.44
3740,1637397,56,16.76,321615,24.44
3741,1637467,78,19.92,321620,24.44
3742,1637540,78,19.92,321625,24.44
3743,1637900,369,73.42,321630,24.44
3744,1637963,51,15.86,321635,24.44
3745,1638769,403,88.99,321823,24.44
3746,1639225,201,34.22,322013,24.44
3747,1639283,140,25.42,322018,24.44
3748,1639874,112,22.94,322023,24.44
3749,1639901,492,134.92,322028,24.44
3750,1640421,115,23.18,322220,24.44
3751,1641340,295,51.75,322409,24.44
3752,1641672,88,20.96,322414,24.44
3753,1641748,126,24.09,322419,24.44
3754,1642992,305,53.88,322608,24.44
3755,1643636,195,33.17,322797,24.44
3756,1644252,385,80.11,322986,24.44
3757,1645220,60,17.43,323176,24.44
3758,1645770,241,41.39,323181,24.44
3759,1645986,110,22.78,323186,24.44
3760,1647482,211,35.96,323559,24.44
3761,1648770,472,125.87,323748,24.44
3762,1648793,627,249.17,323753,24.44
3763,1649294,398,85.63,323945,24.44
3764,1649545,249,42.85,323950,24.44
3765,1649557,255,43.96,323955,24.44
3766,1649885,318,57.28,323960,24.44
3767,1651870,57,16.93,324333,24.44
3768,1651947,135,24.92,324338,24.44
3769,1652568,465,122.12,324527,24.44
3770,1653002,428,101.58,324532,24.44
3771,1653382,79,20.03,324723,24.44
3772,1653721,81,20.25,324728,24.44
3773,1654209,49,15.48,324916,24.44
3774,1654479,167,28.76,324921,24.44
3775,1654501,83,20.46,324926,24.44
3776,1654769,76,19.69,324931,24.44
3777,1654829,49,15.48,324936,24.44
3778,1654900,398,85.63,324941,24.44
3779,1655528,313,56.02,325131,24.44
3780,1656599,66,18.36,325320,24.44
3781,1657283,600,203.87,325508,24.44
3782,1657815,370,73.62,325513,24.44
3783,1658210,120,23.58,325703,24.44
3784,1658295,487,132.65,325708,24.44
3785,1658781,211,35.96,325713,24.44
3786,1659322,530,159.82,325902,24.44
3787,1659849,152,26.78,325907,24.44
3788,1660474,56,16.76,326096,24.44
3789,1660977,51,15.86,326101,24.44
3790,1661680,316,56.81,326289,24.44
3791,1662239,368,72.93,326478,24.44
3792,1662767,114,23.1,326483,24.44
3793,1662885,519,154.3,326488,24.44
3794,1663344,62,17.75,326680,24.44
3795,1663974,248,42.69,326685,24.44
3796,1664316,736,412.77,326874,24.44
3797,1664339,300,52.79,326879,24.44
3798,1664592,444,109.09,326884,24.44
3799,1664646,348,65.64,326889,24.44
3800,1665255,158,27.53,327079,24.44
3801,1666589,93,21.41,327268,24.44
3802,1666664,519,154.3,327273,24.44
3803,1666784,287,50.23,327278,24.44
3804,1666801,511,149.39,327283,24.44
3805,1667287,332,61.17,327475,24.44
3806,1668205,752,487.99,327665,24.44
3807,1668391,366,72.41,327670,24.44
3808,1668405,252,43.42,327675,24.44
3809,1668464,483,132.6,327680,24.44
3810,1669193,184,31.36,327872,24.44
3811,1669247,236,40.44,327877,24.44
3812,1669435,414,93.93,327882,24.44
3813,1669462,69,18.79,327887,24.44
3814,1669556,110,22.78,327892,24.44
3815,1669591,355,68.3,327897,24.44
3816,1669720,659,253.36,327902,24.44
3817,1669899,110,22.78,327907,24.44
3818,1670497,462,120.87,328096,24.44
3819,1672468,60,17.43,328473,24.44
3820,1672753,332,61.17,328478,24.44
3821,1673531,339,62.98,328668,24.44
3822,1673822,135,24.92,328673,24.44
3823,1673889,252,43.42,328678,24.44
3824,1674684,188,32.01,328867,24.44
3825,1674773,83,20.46,328872,24.44
3826,1675388,135,24.92,329061,24.44
3827,1675708,359,69.86,329066,24.44
3828,1675811,71,19.06,329071,24.44
3829,1676840,391,82.35,329259,24.44
3830,1676912,115,23.18,329264,24.44
3831,1677543,248,42.69,329453,24.44
3832,1678197,399,87.3,329642,24.44
3833,1678574,73,19.32,329647,24.44
3834,1679258,396,85.28,329835,24.44
3835,1679370,499,141.24,329840,24.44
3836,1679554,76,19.69,329845,24.44
3837,1680222,636,231.85,330033,24.44
3838,1680227,159,27.66,330038,24.44
3839,1681322,574,181.47,330231,24.44
3840,1681494,51,15.86,330236,24.44
3841,1681746,110,22.78,330241,24.44
3842,1682927,364,71.71,330430,24.44
3843,1683327,124,23.92,330620,24.44
3844,1684351,319,57.64,330809,24.44
3845,1685454,287,50.23,330999,24.44
3846,1685667,152,26.78,331004,24.44
3847,1686377,199,33.86,331193,24.44
3848,1686594,192,32.67,331198,24.44
3849,1686932,63,17.91,331203,24.44
3850,1687731,147,26.19,331391,24.44
3851,1688637,579,187.32,331580,24.44
3852,1690228,780,538.09,331960,24.44
3853,1691208,127,24.18,332152,24.44
3854,1691419,398,85.63,332157,24.44
3855,1691467,480,130.21,332162,24.44
3856,1691782,664,270.86,332167,24.44
3857,1692238,415,95,332360,24.44
3858,1692940,335,61.77,332365,24.44
3859,1692950,162,28.06,332370,24.44
3860,1693492,449,112.05,332559,24.44
3861,1693994,79,20.03,332564,24.44
3862,1694860,339,62.98,332755,24.44
3863,1694894,467,121.56,332760,24.44
3864,1696618,415,95,333137,24.44
3865,1696775,483,132.6,333142,24.44
3866,1697447,327,59.28,333334,24.44
3867,1698236,527,155.96,333523,24.44
3868,1698758,135,24.92,333528,24.44
3869,1699246,158,27.53,333717,24.44
3870,1700358,600,203.87,333906,24.44
3871,1700718,79,20.03,333911,24.44
3872,1700948,71,19.06,333916,24.44
3873,1701425,432,101.61,334104,24.44
3874,1701482,344,64.67,334109,24.44
3875,1701944,569,185.56,334114,24.44
3876,1702262,135,24.92,334306,24.44
3877,1702345,206,35.07,334311,24.44
3878,1702596,127,24.18,334316,24.44
3879,1702827,590,200.72,334321,24.44
3880,1702982,368,72.93,334326,24.44
3881,1703401,508,144.95,334516,24.44
3882,1703444,408,90.57,334521,24.44
3883,1704890,575,187.3,334712,24.44
3884,1705661,57,16.93,334905,24.44
3885,1706721,60,17.43,335093,24.44
3886,1707457,153,26.9,335281,24.44
3887,1707692,504,143.61,335286,24.44
3888,1707881,543,164.77,335291,24.44
3889,1707904,227,38.83,335296,24.44
3890,1708878,252,43.42,335485,24.44
3891,1708934,440,109.25,335490,24.44
3892,1709641,83,20.46,335681,24.44
3893,1710201,451,113.08,335870,24.44
3894,1712327,135,24.92,336247,24.44
3895,1712644,115,23.18,336252,24.44
3896,1713238,76,19.69,336441,24.44
3897,1713253,460,119.54,336446,24.44
3898,1713310,63,17.91,336451,24.44
3899,1713621,92,21.32,336456,24.44
3900,1714403,50,15.67,336645,24.44
3901,1714446,319,57.64,336650,24.44
3902,1715649,287,50.23,336840,24.44
3903,1715735,371,73.82,336845,24.44
3904,1715915,56,16.76,336850,24.44
3905,1716524,254,43.77,337038,24.44
3906,1716544,204,34.73,337043,24.44
3907,1716637,728,431.28,337048,24.44
3908,1717218,344,64.67,337240,24.44
3909,1717371,489,138.11,337245,24.44
3910,1717592,271,46.93,337250,24.44
3911,1718543,496,144.49,337439,24.44
3912,1718654,56,16.76,337444,24.44
3913,1719349,760,464.8,337632,24.44
3914,1719930,166,28.62,337637,24.44
3915,1720316,89,21.05,337826,24.44
3916,1720587,348,65.64,337831,24.44
3917,1720672,125,24,337836,24.44
3918,1721450,300,52.79,338024,24.44
3919,1721469,496,144.49,338029,24.44
3920,1722836,387,81.05,338221,24.44
3921,1723192,412,92.93,338411,24.44
3922,1723534,304,53.73,338416,24.44
3923,1724298,96,21.67,338605,24.44
3924,1724323,543,164.77,338610,24.44
3925,1724437,312,55.68,338615,24.44
3926,1724451,227,38.83,338620,24.44
3927,1724625,270,46.71,338625,24.44
3928,1724928,83,20.46,338630,24.44
3929,1725620,519,154.3,338819,24.44
3930,1725901,51,15.86,338824,24.44
3931,1726504,110,22.78,339012,24.44
3932,1726795,96,21.67,339017,24.44
3933,1726928,376,76.43,339022,24.44
3934,1727291,188,32.01,339212,24.44
3935,1727550,158,27.53,339217,24.44
3936,1727950,131,24.54,339222,24.44
3937,1728281,231,39.55,339411,24.44
3938,1728655,134,24.82,339416,24.44
3939,1729343,240,41.21,339605,24.44
3940,1729876,391,82.35,339610,24.44
3941,1730260,78,19.92,339800,24.44
3942,1730571,205,34.91,339805,24.44
3943,1730937,197,33.52,339810,24.44
3944,1731310,62,17.75,339999,24.44
3945,1731761,225,38.48,340004,24.44
3946,1731815,94,21.5,340009,24.44
3947,1732392,430,101.41,340198,24.44
3948,1732622,156,27.28,340203,24.44
3949,1733688,102,22.15,340392,24.44
3950,1734856,63,17.91,340581,24.44
3951,1734925,529,156.43,340586,24.44
3952,1735980,127,24.18,340778,24.44
3953,1736500,96,21.67,340967,24.44
3954,1736807,729,380.02,340972,24.44
3955,1737297,67,18.51,341164,24.44
3956,1737429,88,20.96,341169,24.44
3957,1738000,63,17.91,341174,24.44
3958,1739433,231,39.55,341546,24.44
3959,1740420,176,30.09,341735,24.44
3960,1740687,152,26.78,341740,24.44
3961,1740854,711,380.66,341745,24.44
3962,1740868,209,35.61,341750,24.44
3963,1742285,622,244.71,342123,24.44
3964,1742873,376,76.43,342128,24.44
3965,1742937,591,188.65,342133,24.44
3966,1743391,659,253.36,342326,24.44
3967,1743399,225,38.48,342331,24.44
3968,1743559,172,29.49,342338,24.44
3969,1743671,143,25.74,342343,24.44
3970,1744327,359,69.86,342532,24.44
3971,1744343,440,109.25,342537,24.44
3972,1744749,816,636.95,342542,24.44
3973,1744894,366,72.41,342547,24.44
3974,1745197,179,30.55,342737,24.44
3975,1745484,225,38.48,342742,24.44
3976,1745857,231,39.55,342747,24.44
3977,1746380,220,37.58,342936,24.44
3978,1746396,473,126.29,342941,24.44
3979,1746455,49,15.48,342946,24.44
3980,1746528,121,23.66,342951,24.44
