Event,RunTime,ADC,SiPM,DownTime,Temp
18040,153412883,159,27.66,28951754,27.34
18041,153431551,467,121.56,28955268,27.13
18042,153431863,611,211.89,28955274,27.34
18043,153435595,508,144.95,28956042,27.34
18044,153441352,193,32.84,28957178,27.45
18045,153441515,496,144.49,28957184,27.34
18046,153444808,496,144.49,28957754,27.34
18047,153477793,492,134.92,28963988,27.34
18048,153505484,519,154.3,28969282,27.45
18049,153512874,524,150.73,28970608,27.34
18050,153513928,483,132.6,28970802,27.24
18051,153522351,483,132.6,28972510,27.34
18052,153533600,467,121.56,28974588,27.13
18053,153533991,511,149.39,28974594,27.45
18054,153538681,536,160.18,28975544,27.34
18055,153548382,485,135.76,28977434,27.34
18056,153553549,338,62.67,28978382,27.34
18057,153557906,262,45.24,28979136,27.45
18058,153557993,521,150.31,28979144,27.45
18059,153558671,494,141.37,28979338,27.34
18060,153560586,476,129.76,28979722,27.45
18061,153567820,496,144.49,28981052,27.34
18062,153568398,348,65.64,28981248,27.34
18063,153572621,483,132.6,28982002,27.13
18064,153600906,489,138.11,28987288,27.34
18065,153606718,485,135.76,28988424,27.34
18066,153611398,624,242.54,28989372,27.45
18067,153641857,639,249.88,28995030,27.34
18068,153642470,547,162.22,28995224,27.34
18069,153644544,487,132.65,28995608,27.34
18070,153647579,690,313.65,28996178,27.13
18071,153652625,451,113.08,28997132,27.13
18072,153654951,195,33.17,28997518,27.34
18073,153656755,467,121.56,28997894,27.34
18074,153671764,551,164.56,29000736,27.34
18075,153677476,487,132.65,29001878,27.13
18076,153698690,483,132.6,29005842,27.34
18077,153705551,524,150.73,29007176,27.34
18078,153705631,473,126.29,29007182,27.34
18079,153706522,497,142.37,29007378,27.34
18080,153707536,440,109.25,29007572,27.34
18081,153712220,480,130.21,29008508,27.34
18082,153713713,675,317.99,29008702,27.34
18083,153723453,473,126.29,29010604,27.34
18084,153726456,543,164.77,29011174,27.45
18085,153729871,483,132.6,29011744,27.34
18086,153735695,499,141.24,29012884,27.45
18087,153737463,487,132.65,29013266,27.34
18088,153752976,487,132.65,29016104,27.34
18089,153757527,748,436.69,29017052,27.34
18090,153762970,359,69.86,29018002,27.34
18091,153765935,330,60.13,29018568,27.45
18092,153766202,499,141.24,29018760,27.34
18093,153774866,472,125.87,29020272,27.34
18094,153778613,335,61.77,29021038,27.34
18095,153788862,510,148.47,29022910,27.34
18096,153792656,588,183.26,29023670,27.34
18097,153794784,487,132.65,29024054,27.34
18098,153819227,478,129.43,29028776,27.34
18099,153837601,689,300.98,29032186,27.34
18100,153845737,482,129.6,29033706,27.34
18101,153861951,556,174.47,29036734,27.34
18102,153883694,492,134.92,29040898,27.34
18103,153885913,518,151.06,29041282,27.34
18104,153915810,384,80.08,29046952,27.34
18105,153944604,112,22.94,29052370,27.34
18106,153944819,519,154.3,29052376,27.13
18107,153963670,476,129.76,29055960,27.34
18108,153972329,486,135.98,29057674,27.34
18109,153985776,524,150.73,29060132,27.45
18110,153987655,716,337.96,29060514,27.34
18111,153988827,688,328.69,29060708,27.34
18112,153989680,476,129.76,29060902,27.34
18113,154009985,481,129.57,29064674,27.45
18114,154055717,487,132.65,29073380,27.34
18115,154062953,556,174.47,29074708,27.34
18116,154071370,531,160.62,29076410,27.34
18117,154083263,485,135.76,29078684,27.34
18118,154096762,487,132.65,29081142,27.34
18119,154102717,462,120.87,29082278,27.34
18120,154104772,472,125.87,29082664,27.34
18121,154106663,504,143.61,29083048,27.34
18122,154112719,224,38.29,29084186,27.34
18123,154114346,481,129.57,29084562,27.34
18124,154117943,574,181.47,29085140,27.13
18125,154121954,526,158.17,29085902,27.34
18126,154130820,476,129.76,29087610,27.45
18127,154132354,713,333.08,29087992,27.34
18128,154132836,575,187.3,29088000,27.45
18129,154139862,473,126.29,29089334,27.34
18130,154162704,531,160.62,29093688,27.34
18131,154166970,480,130.21,29094450,27.34
18132,154168209,483,132.6,29094832,27.34
18133,154184190,423,97.36,29097852,27.34
18134,154187901,496,144.49,29098418,27.13
18135,154190906,483,132.6,29098994,27.45
18136,154192964,505,145.23,29099378,27.45
18137,154194800,465,122.12,29099764,27.34
18138,154194993,857,901.16,29099770,27.34
18139,154204860,56,16.76,29101662,27.34
18140,154234978,487,132.65,29107214,27.34
18141,154242890,519,154.3,29108730,27.34
18142,154243348,536,160.18,29108924,27.34
18143,154255192,711,380.66,29111200,27.34
18144,154256276,344,64.67,29111394,27.45
18145,154257298,487,132.65,29111586,27.34
18146,154272194,591,188.65,29114422,27.34
18147,154320269,481,129.57,29123478,27.34
18148,154320825,572,183.73,29123484,27.34
18149,154325865,455,117.03,29124436,27.34
18150,154336514,639,249.88,29126522,27.34
18151,154336781,593,187.91,29126528,27.34
18152,154348429,494,141.37,29128798,27.34
18153,154355815,492,134.92,29130130,27.34
18154,154362821,527,155.96,29131460,27.34
18155,154369811,480,130.21,29132786,27.34
18156,154386948,617,223.47,29135994,27.34
18157,154388952,497,142.37,29136376,27.45
18158,154391367,684,283.21,29136948,27.13
18159,154401893,480,130.21,29138844,27.34
18160,154406982,705,364.03,29139790,27.13
18161,154420259,624,242.54,29142446,27.34
18162,154421264,485,135.76,29142642,27.34
18163,154421345,487,132.65,29142648,27.34
18164,154422358,483,132.6,29142846,27.45
18165,154429932,499,141.24,29144172,27.34
18166,154442296,472,125.87,29146634,27.34
18167,154451203,255,43.96,29148346,27.24
18168,154465429,483,132.6,29150968,27.34
18169,154467845,508,144.95,29151352,27.34
18170,154476202,480,130.21,29153054,27.34
18171,154477969,543,164.77,29153252,27.34
18172,154491930,454,115.28,29155894,27.34
18173,154504190,496,144.49,29158352,27.34
18174,154510487,519,154.3,29159492,27.34
18175,154521453,483,132.6,29161576,27.34
18176,154526239,572,183.73,29162526,27.34
18177,154550522,480,130.21,29167066,27.34
18178,154555226,529,156.43,29168014,27.34
18179,154566530,480,130.21,29170096,27.34
18180,154566964,499,141.24,29170104,27.34
18181,154574525,569,185.56,29171622,27.34
18182,154577474,112,22.94,29172196,27.45
18183,154580356,496,144.49,29172758,27.34
18184,154582386,481,129.57,29173144,27.34
18185,154593384,135,24.92,29175230,27.34
18186,154609598,231,39.55,29178188,27.34
18187,154623341,531,160.62,29180776,27.34
18188,154648411,562,184.71,29185520,27.34
18189,154665878,485,135.76,29188728,27.34
18190,154666944,504,143.61,29188922,27.34
18191,154671534,195,33.17,29189868,27.34
18192,154681647,384,80.08,29191724,27.34
18193,154687533,572,183.73,29192846,27.34
18194,154693450,448,112.41,29193988,27.34
18195,154699513,691,332.16,29195128,27.13
18196,154705188,376,76.43,29196262,27.34
18197,154705596,487,132.65,29196268,27.34
18198,154707964,483,132.6,29196654,27.34
18199,154711988,636,231.85,29197414,27.34
18200,154725405,697,299.81,29200064,27.34
18201,154729676,472,125.87,29200826,27.34
18202,154747416,633,241.23,29204226,27.34
18203,154749442,396,85.28,29204608,27.34
18204,154751277,504,143.61,29204988,27.34
18205,154757560,812,680.88,29206126,27.34
18206,154767224,499,141.24,29208016,27.34
18207,154771316,115,23.18,29208774,27.34
18208,154797974,476,129.76,29213582,27.34
18209,154801226,473,126.29,29214342,27.45
18210,154808212,517,151.05,29215666,27.34
18211,154818394,515,147.53,29217556,27.34
18212,154828620,531,160.62,29219450,27.34
18213,154845989,499,141.24,29222660,27.34
18214,154856309,591,188.65,29224734,27.34
18215,154875990,513,148.53,29228328,27.34
18216,154891644,432,101.61,29231362,27.34
18217,154912234,483,132.6,29235286,27.13
18218,154917354,480,130.21,29236236,27.34
18219,154921274,295,51.75,29236998,27.34
18220,154960517,472,125.87,29244290,27.34
18221,154963548,480,130.21,29244862,27.45
18222,154965757,773,581.36,29245246,27.34
18223,154968574,467,121.56,29245818,27.45
18224,154976614,396,85.28,29247332,27.34
18225,154981577,540,166.11,29248272,27.34
18226,154986469,505,145.23,29249220,27.34
18227,154987813,473,126.29,29249418,27.34
18228,155002672,472,125.87,29252258,27.34
18229,155007451,700,294.28,29253212,27.34
18230,155017475,231,39.55,29255104,27.34
18231,155020244,665,286.02,29255672,27.34
18232,155033702,521,150.31,29258134,27.34
18233,155045582,752,487.99,29260402,27.45
18234,155046455,492,134.92,29260596,27.34
